"VarName","TimeString","VarValue","Validity","Time_ms"
"MOTOR 1 TEMPERATURE","03/04/2017 14:17:30",20,1,42828595483.3218
"MOTOR 1 TEMPERATURE","03/04/2017 14:18:30",20.08385,1,42828596177.8009
"MOTOR 1 TEMPERATURE","03/04/2017 14:19:30",21.31572,1,42828596872.2801
"MOTOR 1 TEMPERATURE","03/04/2017 14:20:30",23.01314,1,42828597566.7708
"MOTOR 1 TEMPERATURE","03/04/2017 14:21:30",24.53837,1,42828598261.25
"MOTOR 1 TEMPERATURE","03/04/2017 14:22:30",25.90599,1,42828598955.7407
"MOTOR 1 TEMPERATURE","03/04/2017 14:23:30",27.12755,1,42828599650.2199
"MOTOR 1 TEMPERATURE","03/04/2017 14:24:30",28.26003,1,42828600344.7106
"MOTOR 1 TEMPERATURE","03/04/2017 14:25:30",29.33177,1,42828601039.1898
"$RT_OFF$","03/04/2017 14:26:01",0,2,42828601398.7963
"MOTOR 1 TEMPERATURE","05/04/2017 10:08:08",20,1,42830422314.4792
"MOTOR 1 TEMPERATURE","05/04/2017 10:09:08",20.00087,1,42830423008.9699
"MOTOR 1 TEMPERATURE","05/04/2017 10:10:08",21.57364,1,42830423703.4491
"MOTOR 1 TEMPERATURE","05/04/2017 10:11:08",23.10037,1,42830424397.9398
"MOTOR 1 TEMPERATURE","05/04/2017 10:12:08",24.53742,1,42830425092.4306
"MOTOR 1 TEMPERATURE","05/04/2017 10:13:08",25.88468,1,42830425787.2338
"MOTOR 1 TEMPERATURE","05/04/2017 10:14:08",27.12947,1,42830426481.3542
"MOTOR 1 TEMPERATURE","05/04/2017 10:15:08",28.29473,1,42830427175.9259
"MOTOR 1 TEMPERATURE","05/04/2017 10:16:08",29.38758,1,42830427870.4398
"MOTOR 1 TEMPERATURE","05/04/2017 10:17:08",30.42094,1,42830428565.2315
"MOTOR 1 TEMPERATURE","05/04/2017 10:18:08",30.27224,1,42830429259.919
"MOTOR 1 TEMPERATURE","05/04/2017 10:19:08",29.96317,1,42830429953.2407
"MOTOR 1 TEMPERATURE","05/04/2017 10:20:08",29.60806,1,42830430648.125
"MOTOR 1 TEMPERATURE","05/04/2017 10:21:08",29.22699,1,42830431342.6157
"MOTOR 1 TEMPERATURE","05/04/2017 10:22:08",28.83485,1,42830432037.0949
"MOTOR 1 TEMPERATURE","05/04/2017 10:23:08",28.44061,1,42830432732.0833
"MOTOR 1 TEMPERATURE","05/04/2017 10:24:08",28.0518,1,42830433425.4398
"MOTOR 1 TEMPERATURE","05/04/2017 10:25:08",27.67284,1,42830434119.9306
"MOTOR 1 TEMPERATURE","05/04/2017 10:26:08",27.30673,1,42830434814.4213
"MOTOR 1 TEMPERATURE","05/04/2017 10:27:08",26.95515,1,42830435509.1435
"MOTOR 1 TEMPERATURE","05/04/2017 10:28:08",26.62038,1,42830436203.6458
"MOTOR 1 TEMPERATURE","05/04/2017 10:29:08",26.30128,1,42830436898.125
"MOTOR 1 TEMPERATURE","05/04/2017 10:30:08",25.99872,1,42830437592.6389
