"VarName","TimeString","VarValue","Validity","Time_ms"
"DRIVE_1_SPEED","30/03/2017 16:08:27",0,1,42824672536.5394
"DRIVE_1_SPEED","30/03/2017 16:09:27",0,1,42824673231.0185
"DRIVE_1_SPEED","30/03/2017 16:10:27",0,1,42824673925.5093
"DRIVE_1_SPEED","30/03/2017 16:11:27",0,1,42824674619.9884
"DRIVE_1_SPEED","30/03/2017 16:12:27",0,1,42824675314.4792
"DRIVE_1_SPEED","30/03/2017 16:13:27",0,1,42824676008.9583
"DRIVE_1_SPEED","30/03/2017 16:14:27",0,1,42824676702.2917
"DRIVE_1_SPEED","30/03/2017 16:15:27",0,1,42824677396.7708
"DRIVE_1_SPEED","30/03/2017 16:16:27",0,1,42824678091.25
"DRIVE_1_SPEED","30/03/2017 16:17:27",0,1,42824678785.7407
"DRIVE_1_SPEED","30/03/2017 16:18:27",0,1,42824679480.2199
"DRIVE_1_SPEED","30/03/2017 16:19:27",0,1,42824680174.7106
"DRIVE_1_SPEED","30/03/2017 16:20:27",0,1,42824680869.1898
"DRIVE_1_SPEED","30/03/2017 16:21:27",0,1,42824681563.6806
"DRIVE_1_SPEED","30/03/2017 16:22:27",0,1,42824682258.1597
"DRIVE_1_SPEED","30/03/2017 16:23:27",0,1,42824682952.6389
"DRIVE_1_SPEED","30/03/2017 16:24:27",0,1,42824683647.1296
"DRIVE_1_SPEED","30/03/2017 16:25:27",0,1,42824684341.6088
"DRIVE_1_SPEED","30/03/2017 16:26:27",0,1,42824685036.1111
"DRIVE_1_SPEED","30/03/2017 16:27:27",100,1,42824685730.5903
"DRIVE_1_SPEED","30/03/2017 16:28:27",0,1,42824686425.081
"DRIVE_1_SPEED","30/03/2017 16:29:27",0,1,42824687119.5602
"DRIVE_1_SPEED","30/03/2017 16:30:27",0,1,42824687814.0625
"DRIVE_1_SPEED","30/03/2017 16:31:27",0,1,42824688508.5417
"DRIVE_1_SPEED","30/03/2017 16:32:27",0,1,42824689203.044
"DRIVE_1_SPEED","30/03/2017 16:33:27",0,1,42824689897.5694
"DRIVE_1_SPEED","30/03/2017 16:34:27",0,1,42824690592.0486
"DRIVE_1_SPEED","30/03/2017 16:35:27",0,1,42824691286.5393
"DRIVE_1_SPEED","30/03/2017 16:36:27",0,1,42824691981.0301
"DRIVE_1_SPEED","30/03/2017 16:37:27",0,1,42824692675.6597
"DRIVE_1_SPEED","30/03/2017 16:38:27",0,1,42824693368.9815
"DRIVE_1_SPEED","30/03/2017 16:39:27",0,1,42824694063.4606
"DRIVE_1_SPEED","30/03/2017 16:40:27",0,1,42824694757.963
"DRIVE_1_SPEED","30/03/2017 16:41:27",199,1,42824695452.4769
"DRIVE_1_SPEED","30/03/2017 16:42:27",109,1,42824696146.9676
"DRIVE_1_SPEED","30/03/2017 16:43:27",151,1,42824696841.4468
"DRIVE_1_SPEED","30/03/2017 16:44:27",180,1,42824697535.9491
"DRIVE_1_SPEED","30/03/2017 16:45:27",199,1,42824698230.4282
"DRIVE_1_SPEED","30/03/2017 16:46:27",0,1,42824698924.9074
"DRIVE_1_SPEED","30/03/2017 16:47:27",120,1,42824699619.3982
"DRIVE_1_SPEED","30/03/2017 16:48:27",149,1,42824700313.8773
"$RT_OFF$","30/03/2017 16:49:12",0,2,42824700831.0417
"DRIVE_1_SPEED","31/03/2017 09:43:36",0,1,42825405274.2014
"DRIVE_1_SPEED","31/03/2017 09:44:36",0,1,42825405968.6806
"DRIVE_1_SPEED","31/03/2017 09:45:36",0,1,42825406663.1713
"DRIVE_1_SPEED","31/03/2017 09:46:36",0,1,42825407357.6505
"DRIVE_1_SPEED","31/03/2017 09:47:36",0,1,42825408052.1296
"$RT_OFF$","31/03/2017 09:48:35",0,2,42825408737.338
"$RT_OFF$","31/03/2017 09:58:06",0,2,42825415342.9051
"DRIVE_1_SPEED","31/03/2017 10:00:03",101,1,42825416702.5
"DRIVE_1_SPEED","31/03/2017 10:01:03",149,1,42825417396.9907
"DRIVE_1_SPEED","31/03/2017 10:02:03",201,1,42825418091.5046
"DRIVE_1_SPEED","31/03/2017 10:03:03",120,1,42825418785.9954
"DRIVE_1_SPEED","31/03/2017 10:04:03",0,1,42825419480.4745
"DRIVE_1_SPEED","31/03/2017 10:05:03",0,1,42825420174.9653
"DRIVE_1_SPEED","31/03/2017 10:06:03",0,1,42825420869.4444
"DRIVE_1_SPEED","31/03/2017 10:07:03",0,1,42825421563.9236
"DRIVE_1_SPEED","31/03/2017 10:08:03",0,1,42825422258.4144
"DRIVE_1_SPEED","31/03/2017 10:09:03",0,1,42825422952.8935
"DRIVE_1_SPEED","31/03/2017 10:10:03",0,1,42825423647.3843
"DRIVE_1_SPEED","31/03/2017 10:11:03",0,1,42825424341.8634
"DRIVE_1_SPEED","31/03/2017 10:12:03",0,1,42825425036.3542
"DRIVE_1_SPEED","31/03/2017 10:13:03",0,1,42825425730.8333
"DRIVE_1_SPEED","31/03/2017 10:14:03",0,1,42825426425.3125
"DRIVE_1_SPEED","31/03/2017 10:15:03",0,1,42825427119.8032
"$RT_OFF$","31/03/2017 10:15:21",0,2,42825427323.6921
"DRIVE_1_SPEED","31/03/2017 10:28:10",0,1,42825436224.3171
"DRIVE_1_SPEED","31/03/2017 10:29:10",0,1,42825436918.8079
"DRIVE_1_SPEED","31/03/2017 10:30:10",0,1,42825437613.287
"$RT_OFF$","31/03/2017 10:30:13",0,2,42825437645.0579
"DRIVE_1_SPEED","31/03/2017 10:31:22",0,1,42825438446.4931
"DRIVE_1_SPEED","31/03/2017 10:32:22",0,1,42825439140.9838
"DRIVE_1_SPEED","31/03/2017 10:33:22",0,1,42825439835.463
"DRIVE_1_SPEED","31/03/2017 10:34:22",0,1,42825440529.9537
"DRIVE_1_SPEED","31/03/2017 10:35:22",0,1,42825441224.4329
"DRIVE_1_SPEED","31/03/2017 10:36:22",0,1,42825441918.912
"DRIVE_1_SPEED","31/03/2017 10:37:22",0,1,42825442613.4028
"DRIVE_1_SPEED","31/03/2017 10:38:22",0,1,42825443307.882
"DRIVE_1_SPEED","31/03/2017 10:39:22",0,1,42825444002.3727
"DRIVE_1_SPEED","31/03/2017 10:40:22",0,1,42825444696.8519
"DRIVE_1_SPEED","31/03/2017 10:41:22",0,1,42825445391.3426
"DRIVE_1_SPEED","31/03/2017 10:42:22",0,1,42825446085.8218
"DRIVE_1_SPEED","31/03/2017 10:43:22",0,1,42825446780.3125
"DRIVE_1_SPEED","31/03/2017 10:44:22",0,1,42825447474.7917
"DRIVE_1_SPEED","31/03/2017 10:45:22",0,1,42825448169.2708
"DRIVE_1_SPEED","31/03/2017 10:46:22",0,1,42825448863.7616
"DRIVE_1_SPEED","31/03/2017 10:47:22",0,1,42825449558.2407
"DRIVE_1_SPEED","31/03/2017 10:48:22",500,1,42825450252.7315
"DRIVE_1_SPEED","31/03/2017 10:49:22",0,1,42825450947.2106
"DRIVE_1_SPEED","31/03/2017 10:50:22",0,1,42825451641.7014
"DRIVE_1_SPEED","31/03/2017 10:51:22",101,1,42825452336.2037
"DRIVE_1_SPEED","31/03/2017 10:52:22",200,1,42825453030.6829
"DRIVE_1_SPEED","31/03/2017 10:53:22",301,1,42825453725.1736
"DRIVE_1_SPEED","31/03/2017 10:54:22",0,1,42825454419.6528
"DRIVE_1_SPEED","31/03/2017 10:55:22",400,1,42825455114.1435
"DRIVE_1_SPEED","31/03/2017 10:56:22",101,1,42825455808.6227
"DRIVE_1_SPEED","31/03/2017 10:57:22",199,1,42825456503.1134
"DRIVE_1_SPEED","31/03/2017 10:58:22",301,1,42825457197.5926
"DRIVE_1_SPEED","31/03/2017 10:59:22",401,1,42825457890.9144
"DRIVE_1_SPEED","31/03/2017 11:00:22",501,1,42825458585.4051
"DRIVE_1_SPEED","31/03/2017 11:01:22",100,1,42825459279.8843
"DRIVE_1_SPEED","31/03/2017 11:02:22",200,1,42825459974.375
"DRIVE_1_SPEED","31/03/2017 11:03:22",301,1,42825460668.8542
"DRIVE_1_SPEED","31/03/2017 11:04:22",401,1,42825461363.3449
"DRIVE_1_SPEED","31/03/2017 11:05:22",499,1,42825462057.8241
"DRIVE_1_SPEED","31/03/2017 11:06:22",100,1,42825462752.3032
"DRIVE_1_SPEED","31/03/2017 11:07:22",0,1,42825463446.794
"DRIVE_1_SPEED","31/03/2017 11:08:22",100,1,42825464141.2731
"DRIVE_1_SPEED","31/03/2017 11:09:22",200,1,42825464835.7639
"DRIVE_1_SPEED","31/03/2017 11:10:22",101,1,42825465530.2431
"DRIVE_1_SPEED","31/03/2017 11:11:22",200,1,42825466224.7338
"DRIVE_1_SPEED","31/03/2017 11:12:22",301,1,42825466919.213
"DRIVE_1_SPEED","31/03/2017 11:13:22",398,1,42825467613.6921
"DRIVE_1_SPEED","31/03/2017 11:14:22",0,1,42825468308.1829
"DRIVE_1_SPEED","31/03/2017 11:15:22",0,1,42825469002.662
"DRIVE_1_SPEED","31/03/2017 11:16:22",0,1,42825469697.1528
"DRIVE_1_SPEED","31/03/2017 11:17:22",0,1,42825470391.632
"DRIVE_1_SPEED","31/03/2017 11:18:22",0,1,42825471086.1227
"DRIVE_1_SPEED","31/03/2017 11:19:22",0,1,42825471780.6019
"DRIVE_1_SPEED","31/03/2017 11:20:22",0,1,42825472475.081
"DRIVE_1_SPEED","31/03/2017 11:21:22",0,1,42825473169.5718
"DRIVE_1_SPEED","31/03/2017 11:22:22",0,1,42825473864.0509
"DRIVE_1_SPEED","31/03/2017 11:23:22",0,1,42825474558.5417
"DRIVE_1_SPEED","31/03/2017 11:24:22",0,1,42825475253.0208
"DRIVE_1_SPEED","31/03/2017 11:25:22",0,1,42825475947.5116
"DRIVE_1_SPEED","31/03/2017 11:26:22",0,1,42825476641.9907
"DRIVE_1_SPEED","31/03/2017 11:27:22",0,1,42825477336.4815
"DRIVE_1_SPEED","31/03/2017 11:28:22",0,1,42825478029.8032
"DRIVE_1_SPEED","31/03/2017 11:29:22",0,1,42825478724.2824
"DRIVE_1_SPEED","31/03/2017 11:30:22",0,1,42825479418.7732
"DRIVE_1_SPEED","31/03/2017 11:31:22",0,1,42825480113.2523
"DRIVE_1_SPEED","31/03/2017 11:32:22",0,1,42825480807.7431
"DRIVE_1_SPEED","31/03/2017 11:33:22",0,1,42825481502.2222
"DRIVE_1_SPEED","31/03/2017 11:34:22",0,1,42825482196.713
"DRIVE_1_SPEED","31/03/2017 11:35:22",0,1,42825482891.1921
"DRIVE_1_SPEED","31/03/2017 11:36:22",0,1,42825483585.6713
"DRIVE_1_SPEED","31/03/2017 11:37:22",0,1,42825484280.2083
"DRIVE_1_SPEED","31/03/2017 11:38:22",0,1,42825484974.6875
"DRIVE_1_SPEED","31/03/2017 11:39:22",0,1,42825485669.1782
"DRIVE_1_SPEED","31/03/2017 11:40:22",0,1,42825486363.6574
"DRIVE_1_SPEED","31/03/2017 11:41:22",0,1,42825487058.1481
"DRIVE_1_SPEED","31/03/2017 11:42:22",0,1,42825487752.6273
"DRIVE_1_SPEED","31/03/2017 11:43:22",0,1,42825488447.1065
"DRIVE_1_SPEED","31/03/2017 11:44:22",0,1,42825489141.5972
"DRIVE_1_SPEED","31/03/2017 11:45:22",0,1,42825489836.0764
"DRIVE_1_SPEED","31/03/2017 11:46:22",0,1,42825490530.5671
"DRIVE_1_SPEED","31/03/2017 11:47:22",0,1,42825491225.0463
"DRIVE_1_SPEED","31/03/2017 11:48:22",0,1,42825491919.537
"DRIVE_1_SPEED","31/03/2017 11:49:22",0,1,42825492614.0162
"DRIVE_1_SPEED","31/03/2017 11:50:22",0,1,42825493308.4954
"DRIVE_1_SPEED","31/03/2017 11:51:22",0,1,42825494002.9861
"DRIVE_1_SPEED","31/03/2017 11:52:22",0,1,42825494697.4653
"DRIVE_1_SPEED","31/03/2017 11:53:22",0,1,42825495391.956
"DRIVE_1_SPEED","31/03/2017 11:54:22",0,1,42825496086.4352
"DRIVE_1_SPEED","31/03/2017 11:55:22",0,1,42825496780.9259
"DRIVE_1_SPEED","31/03/2017 11:56:22",0,1,42825497474.2477
"DRIVE_1_SPEED","31/03/2017 11:57:22",0,1,42825498168.7269
"DRIVE_1_SPEED","31/03/2017 11:58:22",0,1,42825498863.2176
"DRIVE_1_SPEED","31/03/2017 11:59:22",0,1,42825499557.6968
"DRIVE_1_SPEED","31/03/2017 12:00:22",0,1,42825500252.1875
"DRIVE_1_SPEED","31/03/2017 12:01:22",0,1,42825500946.6667
"DRIVE_1_SPEED","31/03/2017 12:02:22",0,1,42825501641.1574
"DRIVE_1_SPEED","31/03/2017 12:03:22",0,1,42825502335.6366
"DRIVE_1_SPEED","31/03/2017 12:04:22",0,1,42825503030.1157
"DRIVE_1_SPEED","31/03/2017 12:05:22",0,1,42825503724.6065
"DRIVE_1_SPEED","31/03/2017 12:06:22",0,1,42825504419.0856
"DRIVE_1_SPEED","31/03/2017 12:07:22",0,1,42825505113.5764
"DRIVE_1_SPEED","31/03/2017 12:08:22",0,1,42825505808.0556
"DRIVE_1_SPEED","31/03/2017 12:09:22",0,1,42825506502.5463
"DRIVE_1_SPEED","31/03/2017 12:10:22",0,1,42825507197.0255
"DRIVE_1_SPEED","31/03/2017 12:11:22",0,1,42825507891.5162
"DRIVE_1_SPEED","31/03/2017 12:12:22",0,1,42825508585.9954
"DRIVE_1_SPEED","31/03/2017 12:13:22",0,1,42825509280.4745
"DRIVE_1_SPEED","31/03/2017 12:14:22",0,1,42825509974.9653
"DRIVE_1_SPEED","31/03/2017 12:15:22",0,1,42825510669.4445
"DRIVE_1_SPEED","31/03/2017 12:16:22",0,1,42825511363.9352
"DRIVE_1_SPEED","31/03/2017 12:17:22",998,1,42825512058.4144
"DRIVE_1_SPEED","31/03/2017 12:18:22",200,1,42825512752.9051
"DRIVE_1_SPEED","31/03/2017 12:19:22",0,1,42825513447.3843
"DRIVE_1_SPEED","31/03/2017 12:20:22",0,1,42825514141.8634
"DRIVE_1_SPEED","31/03/2017 12:21:22",0,1,42825514836.3542
"DRIVE_1_SPEED","31/03/2017 12:22:22",1000,1,42825515530.8333
"DRIVE_1_SPEED","31/03/2017 12:23:22",0,1,42825516225.3241
"DRIVE_1_SPEED","31/03/2017 12:24:22",1001,1,42825516919.8032
"DRIVE_1_SPEED","31/03/2017 12:25:22",0,1,42825517613.1366
"DRIVE_1_SPEED","31/03/2017 12:26:22",0,1,42825518307.6157
"DRIVE_1_SPEED","31/03/2017 12:27:22",1000,1,42825519002.0949
"DRIVE_1_SPEED","31/03/2017 12:28:22",1001,1,42825519696.5856
"DRIVE_1_SPEED","31/03/2017 12:29:22",1001,1,42825520391.0648
"DRIVE_1_SPEED","31/03/2017 12:30:22",1001,1,42825521085.5556
"DRIVE_1_SPEED","31/03/2017 12:31:22",1000,1,42825521780.0347
"DRIVE_1_SPEED","31/03/2017 12:32:22",1001,1,42825522474.5255
"DRIVE_1_SPEED","31/03/2017 12:33:22",0,1,42825523169.0046
"DRIVE_1_SPEED","31/03/2017 12:34:22",0,1,42825523863.4838
"DRIVE_1_SPEED","31/03/2017 12:35:22",0,1,42825524557.9745
"DRIVE_1_SPEED","31/03/2017 12:36:22",0,1,42825525252.4537
"DRIVE_1_SPEED","31/03/2017 12:37:22",0,1,42825525946.9445
"DRIVE_1_SPEED","31/03/2017 12:38:22",0,1,42825526641.4352
"DRIVE_1_SPEED","31/03/2017 12:39:22",0,1,42825527335.9375
"DRIVE_1_SPEED","31/03/2017 12:40:22",0,1,42825528030.4167
"DRIVE_1_SPEED","31/03/2017 12:41:22",0,1,42825528724.8958
"DRIVE_1_SPEED","31/03/2017 12:42:22",0,1,42825529419.3866
"DRIVE_1_SPEED","31/03/2017 12:43:22",0,1,42825530113.8773
"DRIVE_1_SPEED","31/03/2017 12:44:22",0,1,42825530808.3681
"DRIVE_1_SPEED","31/03/2017 12:45:22",0,1,42825531502.8472
"DRIVE_1_SPEED","31/03/2017 12:46:22",0,1,42825532197.3495
"DRIVE_1_SPEED","31/03/2017 12:47:22",0,1,42825532891.8287
"DRIVE_1_SPEED","31/03/2017 12:48:22",0,1,42825533586.3079
"DRIVE_1_SPEED","31/03/2017 12:49:22",0,1,42825534280.7986
"DRIVE_1_SPEED","31/03/2017 12:50:22",0,1,42825534975.2778
"DRIVE_1_SPEED","31/03/2017 12:51:22",0,1,42825535669.7685
"DRIVE_1_SPEED","31/03/2017 12:52:22",0,1,42825536364.2593
"DRIVE_1_SPEED","31/03/2017 12:53:22",0,1,42825537057.5926
"DRIVE_1_SPEED","31/03/2017 12:54:22",0,1,42825537752.0718
"DRIVE_1_SPEED","31/03/2017 12:55:22",0,1,42825538446.5625
"DRIVE_1_SPEED","31/03/2017 12:56:22",0,1,42825539141.0417
"DRIVE_1_SPEED","31/03/2017 12:57:22",0,1,42825539835.5208
"DRIVE_1_SPEED","31/03/2017 12:58:22",0,1,42825540530.0116
"DRIVE_1_SPEED","31/03/2017 12:59:22",0,1,42825541224.4907
"DRIVE_1_SPEED","31/03/2017 13:00:22",0,1,42825541918.9815
"DRIVE_1_SPEED","31/03/2017 13:01:22",0,1,42825542613.4606
"DRIVE_1_SPEED","31/03/2017 13:02:22",0,1,42825543307.9514
"DRIVE_1_SPEED","31/03/2017 13:03:22",0,1,42825544002.4421
"DRIVE_1_SPEED","31/03/2017 13:04:22",0,1,42825544696.956
"DRIVE_1_SPEED","31/03/2017 13:05:22",0,1,42825545391.4468
"DRIVE_1_SPEED","31/03/2017 13:06:22",0,1,42825546085.9375
"DRIVE_1_SPEED","31/03/2017 13:07:22",0,1,42825546780.4282
"$RT_OFF$","31/03/2017 13:07:52",0,2,42825547132.3032
"DRIVE_1_SPEED","31/03/2017 13:09:02",1999,1,42825547934.213
"DRIVE_1_SPEED","31/03/2017 13:10:02",2002,1,42825548628.7037
"DRIVE_1_SPEED","31/03/2017 13:11:02",1999,1,42825549323.1829
"DRIVE_1_SPEED","31/03/2017 13:12:02",2002,1,42825550017.6736
"DRIVE_1_SPEED","31/03/2017 13:13:02",2001,1,42825550712.1528
"DRIVE_1_SPEED","31/03/2017 13:14:02",1999,1,42825551406.6435
"DRIVE_1_SPEED","31/03/2017 13:15:02",1999,1,42825552101.1227
"DRIVE_1_SPEED","31/03/2017 13:16:02",2000,1,42825552795.6019
"DRIVE_1_SPEED","31/03/2017 13:17:02",1999,1,42825553490.0926
"DRIVE_1_SPEED","31/03/2017 13:18:02",2000,1,42825554184.5718
"DRIVE_1_SPEED","31/03/2017 13:19:02",0,1,42825554879.0625
"DRIVE_1_SPEED","31/03/2017 13:20:02",2000,1,42825555573.5417
"DRIVE_1_SPEED","31/03/2017 13:21:02",1999,1,42825556268.0324
"DRIVE_1_SPEED","31/03/2017 13:22:02",2000,1,42825556962.5116
"DRIVE_1_SPEED","31/03/2017 13:23:02",2001,1,42825557656.9907
